"","site","dat"
"996","82043089273","fia_small"
"997","82055087125","fia_small"
"998","82071085270","fia_small"
"999","83021081289","fia_small"
"1000","83021086551","fia_small"
"1001","83037085427","fia_small"
"1002","83037086603","fia_small"
"1003","83037088250","fia_small"
"1004","83037089415","fia_small"
"1005","83037089434","fia_small"
"1006","83049086963","fia_small"
"1007","83051085489","fia_small"
"1008","83051088076","fia_small"
"1009","83051089660","fia_small"
"1010","83053090167","fia_small"
"1011","83053091153","fia_small"
"1012","83057083721","fia_small"
"1013","83057086883","fia_small"
"1014","83079080859","fia_small"
"1015","83079086533","fia_small"
"1016","83079089590","fia_small"
"1017","83107081710","fia_small"
"1018","83107083203","fia_small"
"1019","83107090207","fia_small"
"1020","83109088894","fia_small"
"1021","83109089607","fia_small"
"1022","83109090895","fia_small"
"1023","83117080733","fia_small"
"1024","83117082135","fia_small"
"1025","84029082571","fia_small"
"1026","84029087948","fia_small"
"1027","84033091173","fia_small"
"1028","84045085175","fia_small"
"1029","84045089378","fia_small"
"1030","84045090191","fia_small"
"1031","84067082036","fia_small"
"1032","84067088654","fia_small"
"1033","84067090460","fia_small"
"1034","84077081346","fia_small"
"1035","84077086266","fia_small"
"1036","84077087365","fia_small"
"1037","84081085870","fia_small"
"1038","84083081961","fia_small"
"1039","84085086338","fia_small"
"1040","84091082937","fia_small"
"1041","84091088505","fia_small"
"1042","84103086364","fia_small"
"1043","84103090333","fia_small"
"1044","84113081748","fia_small"
"1045","85031087671","fia_small"
"1046","91001000026","fia_small"
"1047","91001000071","fia_small"
"1048","91001000222","fia_small"
"1049","91003000003","fia_small"
"1050","91003000161","fia_small"
"1051","91003000174","fia_small"
"1052","91003000198","fia_small"
"1053","91003000359","fia_small"
"1054","91003000557","fia_small"
"1055","91003000565","fia_small"
"1056","91005000054","fia_small"
"1057","91005000276","fia_small"
"1058","91005000300","fia_small"
"1059","91005000435","fia_small"
"1060","91005000479","fia_small"
"1061","91005000544","fia_small"
"1062","91005000604","fia_small"
"1063","91005000611","fia_small"
"1064","91007000191","fia_small"
"1065","91007000392","fia_small"
"1066","91007000498","fia_small"
"1067","91007000511","fia_small"
"1068","91009000358","fia_small"
"1069","91009000424","fia_small"
"1070","91011000107","fia_small"
"1071","91011000185","fia_small"
"1072","91011000360","fia_small"
"1073","91011000621","fia_small"
"1074","91011000630","fia_small"
"1075","91013000018","fia_small"
"1076","91015000295","fia_small"
"1077","101001000030","fia_small"
"1078","101001000132","fia_small"
"1079","101001000390","fia_small"
"1080","101001000602","fia_small"
"1081","101003000071","fia_small"
"1082","101003000536","fia_small"
"1083","101005000021","fia_small"
"1084","101005000151","fia_small"
"1085","101005000179","fia_small"
"1086","101005000462","fia_small"
"1087","101005000508","fia_small"
"1088","101005000559","fia_small"
"1089","121001000010","fia_small"
"1090","121001000033","fia_small"
"1091","121001000071","fia_small"
"1092","121003000012","fia_small"
"1093","121003000035","fia_small"
"1094","121007000031","fia_small"
"1095","121019000023","fia_small"
"1096","121019000055","fia_small"
"1097","121023000033","fia_small"
"1098","121023000048","fia_small"
"1099","121023000072","fia_small"
"1100","121029000032","fia_small"
"1101","121029000041","fia_small"
"1102","121029000043","fia_small"
"1103","121029000092","fia_small"
"1104","121031000036","fia_small"
"1105","121031000038","fia_small"
"1106","121031000068","fia_small"
"1107","121031000079","fia_small"
"1108","121031000100","fia_small"
"1109","121035000042","fia_small"
"1110","121047000009","fia_small"
"1111","121047000030","fia_small"
"1112","121067000016","fia_small"
"1113","121067000038","fia_small"
"1114","121067000055","fia_small"
"1115","121075000022","fia_small"
"1116","121075000024","fia_small"
"1117","121075000038","fia_small"
"1118","121075000086","fia_small"
"1119","121075000124","fia_small"
"1120","121075000149","fia_small"
"1121","121079000006","fia_small"
"1122","121079000040","fia_small"
"1123","121079000060","fia_small"
"1124","121083000001","fia_small"
"1125","121083000070","fia_small"
"1126","121083000090","fia_small"
"1127","121089000003","fia_small"
"1128","121089000016","fia_small"
"1129","121089000032","fia_small"
"1130","121107000007","fia_small"
"1131","121107000021","fia_small"
"1132","121107000036","fia_small"
"1133","121107000037","fia_small"
"1134","121109000008","fia_small"
"1135","121109000082","fia_small"
"1136","121121000010","fia_small"
"1137","121121000025","fia_small"
"1138","121121000044","fia_small"
"1139","121121000053","fia_small"
"1140","121121000058","fia_small"
"1141","121123000012","fia_small"
"1142","121123000034","fia_small"
"1143","121123000047","fia_small"
"1144","121125000020","fia_small"
"1145","121127000071","fia_small"
"1146","121127000086","fia_small"
"1147","121127000107","fia_small"
"1148","122005000042","fia_small"
"1149","122005000093","fia_small"
"1150","122013000052","fia_small"
"1151","122033000018","fia_small"
"1152","122033000022","fia_small"
"1153","122033000052","fia_small"
"1154","122033000087","fia_small"
"1155","122033000098","fia_small"
"1156","122037000047","fia_small"
"1157","122037000072","fia_small"
"1158","122039000015","fia_small"
"1159","122039000022","fia_small"
"1160","122039000023","fia_small"
"1161","122039000037","fia_small"
"1162","122039000049","fia_small"
"1163","122039000053","fia_small"
"1164","122045000026","fia_small"
"1165","122045000045","fia_small"
"1166","122045000056","fia_small"
"1167","122045000066","fia_small"
"1168","122059000013","fia_small"
"1169","122059000026","fia_small"
"1170","122059000029","fia_small"
"1171","122059000051","fia_small"
"1172","122063000041","fia_small"
"1173","122063000066","fia_small"
"1174","122065000031","fia_small"
"1175","122065000045","fia_small"
"1176","122073000027","fia_small"
"1177","122077000020","fia_small"
"1178","122077000022","fia_small"
"1179","122077000030","fia_small"
"1180","122077000035","fia_small"
"1181","122077000072","fia_small"
"1182","122077000092","fia_small"
"1183","122077000109","fia_small"
"1184","122091000009","fia_small"
"1185","122091000029","fia_small"
"1186","122091000047","fia_small"
"1187","122091000060","fia_small"
"1188","122091000094","fia_small"
"1189","122091000117","fia_small"
"1190","122113000043","fia_small"
"1191","122113000046","fia_small"
"1192","122113000088","fia_small"
"1193","122113000106","fia_small"
"1194","122113000114","fia_small"
"1195","122113000134","fia_small"
"1196","122129000036","fia_small"
"1197","122129000078","fia_small"
"1198","122131000012","fia_small"
"1199","122131000113","fia_small"
"1200","122133000003","fia_small"
"1201","122133000028","fia_small"
"1202","122133000053","fia_small"
"1203","123009000041","fia_small"
"1204","123017000013","fia_small"
"1205","123017000022","fia_small"
"1206","123027000030","fia_small"
"1207","123027000049","fia_small"
"1208","123053000022","fia_small"
"1209","123053000026","fia_small"
"1210","123055000035","fia_small"
"1211","123055000046","fia_small"
"1212","123055000129","fia_small"
"1213","123057000087","fia_small"
"1214","123069000021","fia_small"
"1215","123069000028","fia_small"
"1216","123069000070","fia_small"
"1217","123069000071","fia_small"
"1218","123081000043","fia_small"
"1219","123095000015","fia_small"
"1220","123095000060","fia_small"
"1221","123095000091","fia_small"
"1222","123095000117","fia_small"
"1223","123101000026","fia_small"
"1224","123103000027","fia_small"
"1225","123117000017","fia_small"
"1226","123119000044","fia_small"
"1227","124021000028","fia_small"
"1228","124021000039","fia_small"
"1229","124021000048","fia_small"
"1230","124021000079","fia_small"
"1231","124021000084","fia_small"
"1232","124021000096","fia_small"
"1233","124021000109","fia_small"
"1234","124021000139","fia_small"
"1235","124021000242","fia_small"
"1236","124021000259","fia_small"
"1237","124043000071","fia_small"
"1238","124043000093","fia_small"
"1239","124099000114","fia_small"
"1240","131001000005","fia_small"
"1241","131001000006","fia_small"
"1242","131001000024","fia_small"
"1243","131001000037","fia_small"
"1244","131001000041","fia_small"
"1245","131001000062","fia_small"
"1246","131001000077","fia_small"
"1247","131003000068","fia_small"
"1248","131005000009","fia_small"
"1249","131005000039","fia_small"
"1250","131005000047","fia_small"
"1251","131005000051","fia_small"
"1252","131025000018","fia_small"
"1253","131025000033","fia_small"
"1254","131025000036","fia_small"
"1255","131025000049","fia_small"
"1256","131025000062","fia_small"
"1257","131029000037","fia_small"
"1258","131029000039","fia_small"
"1259","131029000041","fia_small"
"1260","131029000050","fia_small"
"1261","131029000111","fia_small"
"1262","131031000053","fia_small"
"1263","131031000061","fia_small"
"1264","131031000071","fia_small"
"1265","131031000091","fia_small"
"1266","131031000102","fia_small"
"1267","131031000107","fia_small"
"1268","131031000128","fia_small"
"1269","131031000157","fia_small"
"1270","131039000024","fia_small"
"1271","131039000078","fia_small"
"1272","131039000079","fia_small"
"1273","131039000093","fia_small"
"1274","131039000094","fia_small"
"1275","131039000175","fia_small"
"1276","131039000184","fia_small"
"1277","131043000004","fia_small"
"1278","131043000012","fia_small"
"1279","131049000012","fia_small"
"1280","131049000058","fia_small"
"1281","131049000074","fia_small"
"1282","131049000093","fia_small"
"1283","131049000241","fia_small"
"1284","131051000002","fia_small"
"1285","131051000093","fia_small"
"1286","131051000099","fia_small"
"1287","131051000104","fia_small"
"1288","131065000014","fia_small"
"1289","131065000024","fia_small"
"1290","131065000030","fia_small"
"1291","131065000044","fia_small"
"1292","131065000061","fia_small"
"1293","131065000081","fia_small"
"1294","131065000196","fia_small"
"1295","131065000257","fia_small"
"1296","131069000039","fia_small"
"1297","131069000042","fia_small"
"1298","131069000110","fia_small"
"1299","131069000139","fia_small"
"1300","131091000001","fia_small"
"1301","131091000002","fia_small"
"1302","131091000024","fia_small"
"1303","131091000044","fia_small"
"1304","131091000049","fia_small"
"1305","131091000057","fia_small"
"1306","131091000114","fia_small"
"1307","131101000012","fia_small"
"1308","131101000021","fia_small"
"1309","131101000055","fia_small"
"1310","131101000074","fia_small"
"1311","131103000019","fia_small"
"1312","131103000048","fia_small"
"1313","131103000095","fia_small"
"1314","131103000099","fia_small"
"1315","131107000001","fia_small"
"1316","131107000002","fia_small"
"1317","131107000007","fia_small"
"1318","131107000009","fia_small"
"1319","131107000036","fia_small"
"1320","131107000065","fia_small"
"1321","131107000075","fia_small"
"1322","131107000114","fia_small"
"1323","131107000134","fia_small"
"1324","131107000152","fia_small"
"1325","131107000155","fia_small"
"1326","131109000014","fia_small"
"1327","131127000009","fia_small"
"1328","131161000016","fia_small"
"1329","131161000025","fia_small"
"1330","131161000077","fia_small"
"1331","131161000088","fia_small"
"1332","131165000006","fia_small"
"1333","131165000012","fia_small"
"1334","131165000034","fia_small"
"1335","131167000088","fia_small"
"1336","131175000089","fia_small"
"1337","131175000148","fia_small"
"1338","131175000161","fia_small"
"1339","131179000021","fia_small"
"1340","131179000056","fia_small"
"1341","131179000058","fia_small"
"1342","131183000007","fia_small"
"1343","131183000009","fia_small"
"1344","131183000016","fia_small"
"1345","131183000017","fia_small"
"1346","131183000037","fia_small"
"1347","131183000039","fia_small"
"1348","131183000086","fia_small"
"1349","131183000087","fia_small"
"1350","131183000096","fia_small"
"1351","131183000097","fia_small"
"1352","131191000061","fia_small"
"1353","131191000065","fia_small"
"1354","131191000067","fia_small"
"1355","131191000121","fia_small"
"1356","131191000137","fia_small"
"1357","131209000018","fia_small"
"1358","131209000068","fia_small"
"1359","131229000068","fia_small"
"1360","131251000019","fia_small"
"1361","131251000123","fia_small"
"1362","131251000137","fia_small"
"1363","131251000179","fia_small"
"1364","131267000017","fia_small"
"1365","131267000030","fia_small"
"1366","131267000041","fia_small"
"1367","131267000051","fia_small"
"1368","131271000034","fia_small"
"1369","131271000041","fia_small"
"1370","131271000108","fia_small"
"1371","131279000007","fia_small"
"1372","131283000014","fia_small"
"1373","131283000028","fia_small"
"1374","131299000046","fia_small"
"1375","131299000107","fia_small"
"1376","131299000244","fia_small"
"1377","131305000003","fia_small"
"1378","131305000005","fia_small"
"1379","131305000009","fia_small"
"1380","131305000015","fia_small"
"1381","131305000026","fia_small"
"1382","131305000050","fia_small"
"1383","131305000067","fia_small"
"1384","131309000015","fia_small"
"1385","131309000019","fia_small"
"1386","131309000022","fia_small"
"1387","131309000090","fia_small"
"1388","132007000017","fia_small"
