"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","skew_percentile","shannon_percentile","simpson_percentile","skew_range","simpson_range","nsamples","skew_sd","skew_mean","simpson_sd","simpson_mean"
-99,"observed","bbs","68219",FALSE,47,624,"22533539651641966311552",2.24085551523741,3.12523854301649,0.934443828073636,63.025,10.425,13.825,5.17231652705548,0.112415762656147,4000,0.735189346352924,2.24085551523741,0.0122230047194292,0.947017538317719
-99,"observed","bbs","68220",FALSE,75,994,"306672984646114544388903853974",3.68243466820084,3.53626739061744,0.949615196207426,91.5,14.6,8.1,6.06091971151451,0.0835111271249226,4000,0.801406559142477,3.68243466820084,0.00862760850884579,0.961661322563146
-99,"observed","bbs","68222",FALSE,44,553,"666195802083141761705",2.05034673548379,3.04260391151951,0.932686742378413,55.375,8.525,16.675,5.57250023518318,0.148157837081315,4000,0.752981669382501,2.0815982458034,0.0133331753048065,0.943683112661825
-99,"observed","bbs","68223",FALSE,57,897,"3650814596616587294431119177",2.30294871952186,3.22923499629451,0.939328294861231,61.325,3.775,7.275,5.58454561758993,0.109021897592495,4000,0.753623282518297,2.30294871952186,0.00976052905535221,0.95511143797795
-99,"observed","bbs","68224",FALSE,52,989,"58788589400573043133044077865",4.07739441052337,3.03376273526168,0.910676695419074,98.55,0.35,0.325,5.31949315874473,0.0853002849340726,4000,0.708585448376415,4.07739441052337,0.00952032965598376,0.953320080030998
-99,"observed","bbs","68225",FALSE,46,467,"8747780888983069264",2.71104378869061,3.05466363007936,0.924659198767476,77.65,9.725,9.8,5.59003843923635,0.143803676480703,4000,0.775406561561686,2.71104378869061,0.0144285375839518,0.943426623992957
-99,"observed","bbs","68226",FALSE,48,288,"85632359409536",1.75962757211716,3.36566088717953,0.952666859567901,18.425,71.3,77.025,5.64310534022486,0.147376543209877,4000,0.84270796346656,2.49162095204472,0.0174253225779692,0.952666859567901
-99,"observed","bbs","68228",FALSE,63,646,"94876869178675957231612",2.24186588210173,3.61738063886811,0.961774770198123,42,73.575,72.525,5.65629541583022,0.151314591340854,4000,0.803432674750049,2.49543611935297,0.0113445366924302,0.961774770198123
-99,"observed","bbs","68233",FALSE,50,637,"48786062053264215651203",1.87201367179982,3.37226404254352,0.95264054178609,39.15,53.825,57.45,5.85906259879167,0.108702241915967,4000,0.75863082854154,2.18660570544596,0.0119954475301631,0.95264054178609
-99,"observed","bbs","68238",FALSE,53,588,"5298298020748256117439",1.8949053644091,3.46802843917412,0.957361516034985,34.275,69.05,71.175,5.73478958387173,0.156138645934564,4000,0.769599204286628,2.28450415269794,0.012251088019813,0.957361516034985
-99,"observed","bbs","68244",FALSE,57,814,"141711228412611267789528225",1.4409731681081,3.46138081537436,0.958294345272232,9.85,46,61.375,5.98343912116248,0.0943440648600354,4000,0.746879484892499,2.26540535375609,0.0103448851013537,0.958294345272232
-99,"observed","bbs","68245",FALSE,52,649,"92704616141559208093335",1.93040200284795,3.38752678491988,0.953103150277421,39.6,49.9,53.7,5.78865548234895,0.11490950876185,4000,0.750681009504584,2.2205274431575,0.0117172631331885,0.953103150277421
-99,"observed","bbs","68247",FALSE,61,667,"259437425026644678088573",2.35085902160621,3.54172454729381,0.958499760614445,51.925,59.4,60.625,5.90319453617511,0.0984425328565103,4000,0.811798957486932,2.45082125128902,0.0111266309825423,0.958499760614445
-99,"observed","bbs","68248",FALSE,33,220,"770584811786",2.19923080599899,3.03739718440314,0.933057851239669,61.275,62.55,60.675,5.18592984690671,0.19103305785124,4000,0.760599277516764,2.19923080599899,0.022398251111154,0.933057851239669
-99,"observed","bbs","68251",FALSE,52,660,"152896022341956552205277",2.13341029453073,3.47341599855256,0.957070707070707,49.7,74.15,72.1,5.65949231868939,0.124807162534435,4000,0.752183135263528,2.25128236450887,0.0119159610936497,0.957070707070707
-99,"observed","bbs","68252",FALSE,50,534,"331118683131922700872",3.46690371772975,3.29905649842192,0.939275344022219,92.025,37.975,23,5.24474247915792,0.124191670524204,4000,0.790340525940127,3.46690371772975,0.0135552514947745,0.947042482009847
-99,"observed","bbs","68256",FALSE,40,348,"7196600844013888",3.59191648588247,3.10532847248839,0.92261196987713,94.65,38.5,17.025,5.17582587716863,0.142224864579205,4000,0.77302693969727,3.59191648588247,0.0165643010972444,0.936211305984939
