"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","nsingletons","prop_off_actual","skew_percentile","shannon_percentile","simpson_percentile","skew_percentile_excl","simpson_percentile_excl","nsingletons_percentile","nsingletons_percentile_excl","nsingletons_mean","nsingletons_95","mean_prop_off_actual","prop_off_actual_2p5","prop_off_actual_97p5","prop_off_actual_5","prop_off_actual_95","prop_off_sim_95","mean_prop_off_sim","prop_off_sim_95_1t","skew_range","simpson_range","nsamples","skew_unique","simpson_unique","shannon_unique","skew_2p5","skew_97p5","skew_95","skew_min","simpson_max","shannon_min","shannon_2p5","shannon_97p5","shannon_max","shannon_5","shannon_range","simpson_2p5","simpson_5","simpson_97p5","skew_95_ratio_2t","simpson_95_ratio_2t","skew_95_ratio_1t","simpson_95_ratio_1t","shannon_95_ratio_2t","shannon_95_ratio_1t"
-99,"observed","mcdb","1002_jacknife_4",FALSE,3,56,"261",0.277421102403953,0.604807319801592,0.364158163265306,1,0,57.088122605364,11.1111111111111,14.176245210728,56.7049808429119,13.7931034482759,99.6168582375479,89.6551724137931,0.10727969348659,1,0.196223316912972,0.0357142857142857,0.392857142857143,0.0535714285714286,0.375,0.375,0.184934318555008,0.689655172413793,0.769800358919505,0.596938775510204,261,250,236,261,-0.384900179459751,0.38490017945975,0.38490017945975,-0.384900179459755,0.666454081632653,0.178831360119599,0.398735959390644,1.09032282605975,1.09829146126273,0.49044991037681,0.919460101143127,0.19547193877551,0.252551020408163,0.661033163265306,0.999999999999995,0.77991452991453,1,0.693376068376068,0.752166261275812,0.661085293565443
-99,"observed","mcdb","1002_jacknife_5",FALSE,3,56,"261",0.179197234921022,0.665067205358531,0.417729591836735,1,0,46.360153256705,15.3256704980843,20.3065134099617,45.9770114942529,19.9233716475096,99.6168582375479,89.6551724137931,0.10727969348659,1,0.171455938697318,0.0357142857142857,0.339285714285714,0.0535714285714286,0.321428571428571,0.375,0.185686918445539,0.714285714285714,0.769800358919505,0.596938775510204,261,250,236,261,-0.384900179459751,0.38490017945975,0.38490017945975,-0.384900179459755,0.666454081632653,0.178831360119599,0.398735959390644,1.09032282605975,1.09829146126273,0.49044991037681,0.919460101143127,0.19547193877551,0.252551020408163,0.661033163265306,0.999999999999995,0.77991452991453,1,0.693376068376068,0.752166261275812,0.661085293565443
-99,"observed","mcdb","1002_jacknife_6",FALSE,3,56,"261",0.24939958403199,0.626664804754766,0.383290816326531,1,0,54.0229885057471,12.6436781609195,16.4750957854406,53.639846743295,16.0919540229885,99.6168582375479,89.6551724137931,0.10727969348659,1,0.186576354679803,0.0357142857142857,0.375,0.0535714285714286,0.357142857142857,0.39375,0.182074175824176,0.679032258064516,0.769800358919505,0.596938775510204,261,250,236,261,-0.384900179459751,0.38490017945975,0.38490017945975,-0.384900179459755,0.666454081632653,0.178831360119599,0.398735959390644,1.09032282605975,1.09829146126273,0.49044991037681,0.919460101143127,0.19547193877551,0.252551020408163,0.661033163265306,0.999999999999995,0.77991452991453,1,0.693376068376068,0.752166261275812,0.661085293565443
-99,"observed","mcdb","1002_jacknife_7",FALSE,3,56,"261",0.321010992604365,0.55525056627792,0.322066326530612,1,0,65.5172413793103,8.42911877394636,9.96168582375479,65.1340996168582,9.57854406130268,99.6168582375479,89.6551724137931,0.10727969348659,1,0.219143404488232,0.0357142857142857,0.428571428571429,0.0535714285714286,0.410714285714286,0.375,0.178366174055829,0.645161290322581,0.769800358919505,0.596938775510204,261,250,236,261,-0.384900179459751,0.38490017945975,0.38490017945975,-0.384900179459755,0.666454081632653,0.178831360119599,0.398735959390644,1.09032282605975,1.09829146126273,0.49044991037681,0.919460101143127,0.19547193877551,0.252551020408163,0.661033163265306,0.999999999999995,0.77991452991453,1,0.693376068376068,0.752166261275812,0.661085293565443
-99,"observed","mcdb","1002_jacknife_8",FALSE,2,56,"28",0,0.651756561172653,0.459183673469388,0,0,96.4285714285714,71.4285714285714,71.4285714285714,0,67.8571428571429,96.4285714285714,0,0.0357142857142857,0,0.144132653061224,0.0120535714285714,0.327232142857143,0.0178571428571429,0.315178571428571,0.36875,0.149872448979592,0.935714285714286,0,0.464923469387755,28,2,28,28,0,0,0,0,0.5,0.0895780266675439,0.133114228644897,0.692716604304741,0.693147180559945,0.173264382366804,0.603569153892401,0.057892219387755,0.0802614795918367,0.499569515306122,NA,0.95,NA,0.90281207133059,0.927155359168016,0.861347527189604
-99,"observed","mcdb","1002_jacknife_9",FALSE,4,56,"1285",0.633478380527019,0.666272173313627,0.371173469387755,2,0,78.530612244898,2.69387755102041,4.08163265306122,78.4489795918367,4,99.9183673469388,97.9591836734694,0.220408163265306,1,0.268644314868805,0.0714285714285714,0.464285714285714,0.0892857142857143,0.428571428571429,0.375,0.185874635568513,0.666666666666667,1.5,0.646683673469388,1225,960,595,1222,-0.621881722045458,0.745381999548793,0.737243205308107,-0.75,0.75,0.267753986837605,0.661639666362569,1.36192604814805,1.38629436111989,0.756280017437112,1.11854037428229,0.335841836734694,0.398341836734694,0.738137755102041,0.911509147729501,0.622090729783037,0.991495470205405,0.543786982248521,0.626071617875057,0.56324685113582
-99,"observed","mcdb","1005_jacknife_1",FALSE,3,37,"114",0.371611944854847,0.463655038750419,0.239590942293645,1,0,78.9473684210526,4.3859649122807,4.3859649122807,78.0701754385965,3.50877192982456,99.1228070175439,84.2105263157895,0.166666666666667,1,0.271455666192508,0.027027027027027,0.486486486486487,0.0540540540540541,0.459459459459459,0.417567567567567,0.202702702702703,0.722499999999999,0.769800358919502,0.56245434623813,114,109,109,114,-0.384900179459751,0.38490017945975,0.38490017945975,-0.384900179459751,0.66617969320672,0.247750827451536,0.415001516001186,1.08966213277176,1.09788814934931,0.506039441654037,0.85013732189777,0.198429510591673,0.266252739225712,0.660847333820307,0.999999999999999,0.822142857142857,1,0.711038961038961,0.793590164074345,0.696180125787301
-99,"observed","mcdb","1005_jacknife_10",FALSE,2,37,"18",0,0.34254150797197,0.192841490138787,0,0,100,22.2222222222222,22.2222222222222,0,16.6666666666667,94.4444444444444,0,0.0555555555555556,0.149999999999999,0.166666666666667,0.0114864864864865,0.366891891891892,0.022972972972973,0.355405405405405,0.378378378378378,0.165341812400636,1,0,0.447041636230825,18,1,18,18,0,0,0,0,0.49963476990504,0.124250837389631,0.160814681720644,0.691538607843312,0.692781905987648,0.197378526051658,0.568531068598017,0.0737034331628926,0.0948137326515705,0.498392987582177,NA,0.95,NA,0.905555555555556,0.93350030532442,0.871374331674858
-99,"observed","mcdb","1005_jacknife_2",FALSE,2,37,"18",0,0.396033089623636,0.233747260774288,0,0,100,27.7777777777778,27.7777777777778,0,22.2222222222222,94.4444444444444,0,0.0555555555555556,0.149999999999999,0.151651651651652,0.0114864864864865,0.339864864864865,0.022972972972973,0.328378378378378,0.294594594594594,0.148648648648649,0.659999999999999,0,0.447041636230825,18,1,18,18,0,0,0,0,0.49963476990504,0.124250837389631,0.160814681720644,0.691538607843312,0.692781905987648,0.197378526051658,0.568531068598017,0.0737034331628926,0.0948137326515705,0.498392987582177,NA,0.95,NA,0.905555555555556,0.93350030532442,0.871374331674858
-99,"observed","mcdb","1005_jacknife_3",FALSE,3,37,"114",0.3589534577463,0.516301888287196,0.279035792549306,1,0,73.6842105263158,6.14035087719298,6.14035087719298,72.8070175438597,5.26315789473684,99.1228070175439,84.2105263157895,0.166666666666667,1,0.248221906116643,0.027027027027027,0.459459459459459,0.0540540540540541,0.432432432432432,0.389189189189189,0.194690265486726,0.705263157894736,0.769800358919502,0.56245434623813,114,109,109,114,-0.384900179459751,0.38490017945975,0.38490017945975,-0.384900179459751,0.66617969320672,0.247750827451536,0.415001516001186,1.08966213277176,1.09788814934931,0.506039441654037,0.85013732189777,0.198429510591673,0.266252739225712,0.660847333820307,0.999999999999999,0.822142857142857,1,0.711038961038961,0.793590164074345,0.696180125787301
-99,"observed","mcdb","1005_jacknife_4",FALSE,3,37,"114",0.371611944854847,0.463655038750419,0.239590942293645,1,0,78.9473684210526,4.3859649122807,4.3859649122807,78.0701754385965,3.50877192982456,99.1228070175439,84.2105263157895,0.166666666666667,1,0.271455666192508,0.027027027027027,0.486486486486487,0.0540540540540541,0.459459459459459,0.324324324324324,0.175316909830184,0.647058823529412,0.769800358919502,0.56245434623813,114,109,109,114,-0.384900179459751,0.38490017945975,0.38490017945975,-0.384900179459751,0.66617969320672,0.247750827451536,0.415001516001186,1.08966213277176,1.09788814934931,0.506039441654037,0.85013732189777,0.198429510591673,0.266252739225712,0.660847333820307,0.999999999999999,0.822142857142857,1,0.711038961038961,0.793590164074345,0.696180125787301
-99,"observed","mcdb","1005_jacknife_5",FALSE,2,37,"18",0,0.396033089623636,0.233747260774288,0,0,100,27.7777777777778,27.7777777777778,0,22.2222222222222,94.4444444444444,0,0.0555555555555556,0.149999999999999,0.151651651651652,0.0114864864864865,0.339864864864865,0.022972972972973,0.328378378378378,0.335135135135135,0.192368839427663,0.876923076923077,0,0.447041636230825,18,1,18,18,0,0,0,0,0.49963476990504,0.124250837389631,0.160814681720644,0.691538607843312,0.692781905987648,0.197378526051658,0.568531068598017,0.0737034331628926,0.0948137326515705,0.498392987582177,NA,0.95,NA,0.905555555555556,0.93350030532442,0.871374331674858
-99,"observed","mcdb","1005_jacknife_6",FALSE,2,37,"18",0,0.34254150797197,0.192841490138787,0,0,100,22.2222222222222,22.2222222222222,0,16.6666666666667,94.4444444444444,0,0.0555555555555556,0.149999999999999,0.166666666666667,0.0114864864864865,0.366891891891892,0.022972972972973,0.355405405405405,0.301351351351351,0.142642642642643,0.922727272727273,0,0.447041636230825,18,1,18,18,0,0,0,0,0.49963476990504,0.124250837389631,0.160814681720644,0.691538607843312,0.692781905987648,0.197378526051658,0.568531068598017,0.0737034331628926,0.0948137326515705,0.498392987582177,NA,0.95,NA,0.905555555555556,0.93350030532442,0.871374331674858
-99,"observed","mcdb","1005_jacknife_7",FALSE,2,37,"18",0,0.396033089623636,0.233747260774288,0,0,100,27.7777777777778,27.7777777777778,0,22.2222222222222,94.4444444444444,0,0.0555555555555556,0.149999999999999,0.151651651651652,0.0114864864864865,0.339864864864865,0.022972972972973,0.328378378378378,0.363513513513513,0.174174174174174,0.83,0,0.447041636230825,18,1,18,18,0,0,0,0,0.49963476990504,0.124250837389631,0.160814681720644,0.691538607843312,0.692781905987648,0.197378526051658,0.568531068598017,0.0737034331628926,0.0948137326515705,0.498392987582177,NA,0.95,NA,0.905555555555556,0.93350030532442,0.871374331674858
-99,"observed","mcdb","1005_jacknife_8",FALSE,3,37,"114",0.379516974300742,0.403334496579409,0.197224251278305,1,0,84.2105263157895,2.63157894736842,2.63157894736842,83.3333333333333,1.75438596491228,99.1228070175439,84.2105263157895,0.166666666666667,1,0.296111901375059,0.027027027027027,0.513513513513513,0.0540540540540541,0.486486486486487,0.432432432432432,0.187529634898056,0.789473684210526,0.769800358919502,0.56245434623813,114,109,109,114,-0.384900179459751,0.38490017945975,0.38490017945975,-0.384900179459751,0.66617969320672,0.247750827451536,0.415001516001186,1.08966213277176,1.09788814934931,0.506039441654037,0.85013732189777,0.198429510591673,0.266252739225712,0.660847333820307,0.999999999999999,0.822142857142857,1,0.711038961038961,0.793590164074345,0.696180125787301
-99,"observed","mcdb","1005_jacknife_9",FALSE,3,37,"114",0.379516974300742,0.403334496579409,0.197224251278305,1,0,84.2105263157895,2.63157894736842,2.63157894736842,83.3333333333333,1.75438596491228,99.1228070175439,84.2105263157895,0.166666666666667,1,0.296111901375059,0.027027027027027,0.513513513513513,0.0540540540540541,0.486486486486487,0.378378378378378,0.197961119013751,0.764705882352941,0.769800358919502,0.56245434623813,114,109,109,114,-0.384900179459751,0.38490017945975,0.38490017945975,-0.384900179459751,0.66617969320672,0.247750827451536,0.415001516001186,1.08966213277176,1.09788814934931,0.506039441654037,0.85013732189777,0.198429510591673,0.266252739225712,0.660847333820307,0.999999999999999,0.822142857142857,1,0.711038961038961,0.793590164074345,0.696180125787301
-99,"observed","mcdb","1007_jacknife_1",FALSE,7,36,"1579",1.24765907244696,1.39374814412225,0.660493827160494,3,0,81.5096952908587,9.48753462603878,10.0415512465374,81.4404432132964,9.90304709141274,94.5983379501385,82.4792243767313,1.29501385041551,4,0.207063711911357,0.0555555555555556,0.333333333333333,0.0833333333333333,0.329166666666664,0.333333333333333,0.182855932855933,0.647058823529412,3.1177889394952,0.555555555555556,1444,1403,249,1368,-0.488654919900379,1.57295952205735,1.52154914127989,-1.49794119802708,0.856481481481481,0.74918778707098,1.20464767054291,1.89072719347944,1.94369409988968,1.30254477059493,1.1945063128187,0.560300925925926,0.615740740740741,0.841049382716049,0.66124246444069,0.505347222222222,0.968471695135291,0.433333333333333,0.574362408615129,0.536748380828414
-99,"observed","mcdb","1007_jacknife_10",FALSE,5,36,"748",0.855504794398787,1.09729539388334,0.569444444444444,2,0,79.0040376850606,11.0363391655451,11.3055181695828,78.8694481830417,11.1709286675639,97.8465679676985,87.21399730821,0.578734858681023,2,0.209772693285479,0.0555555555555556,0.361111111111111,0.0833333333333333,0.333333333333333,0.361111111111111,0.18532226708539,0.631578947368421,2.1466252583998,0.592592592592593,743,738,255,731,-0.587379869400153,1.05951057874055,1.04304315865042,-1.0733126291999,0.799382716049383,0.502864802634131,0.891836932771772,1.57395979148755,1.60793514659535,0.992524133373536,1.10507034396122,0.442515432098765,0.492438271604938,0.785493827160494,0.767199790320356,0.578776041666667,0.985899042960091,0.51796875,0.617266459500354,0.5568975917097
-99,"observed","mcdb","1007_jacknife_2",FALSE,5,36,"748",0.846990012426124,1.10239122916595,0.566358024691358,1,0,78.0619111709287,11.5746971736205,10.7671601615074,77.9273216689098,10.6325706594886,87.0794078061911,56.9313593539704,0.582772543741588,2,0.19885598923284,0.0555555555555556,0.361111111111111,0.0555555555555556,0.333333333333333,0.388888888888889,0.197926025756214,0.684210526315789,2.1466252583998,0.592592592592593,743,737,256,732,-0.587379869400153,1.0611805092416,1.04329652114103,-1.0733126291999,0.799382716049383,0.502864802634131,0.891836932771772,1.57395979148755,1.60793514659535,0.992524133373536,1.10507034396122,0.442515432098765,0.492438271604938,0.785493827160494,0.767977723261617,0.578776041666667,0.986017071241749,0.51796875,0.617266459500354,0.5568975917097
-99,"observed","mcdb","1007_jacknife_3",FALSE,6,36,"1206",1.20713314259703,1.13322043593635,0.550925925925926,3,0,89.2918825561313,4.2314335060449,3.8860103626943,89.2055267702936,3.79965457685665,98.7046632124352,92.4870466321243,0.886873920552677,3,0.259954903089618,0.0833333333333333,0.416666666666667,0.0833333333333333,0.388888888888889,0.333333333333333,0.183434081750144,0.611111111111111,2.72165526975909,0.578703703703704,1158,1002,254,1126,-0.508023229839414,1.32712750785966,1.29257462192256,-1.36082763487954,0.833333333333333,0.626474401260567,1.07455603135964,1.74595504933613,1.79175946922805,1.16584699163792,1.16528506796749,0.518055555555556,0.567206790123457,0.817901234567901,0.67427743626823,0.518133333333333,0.974922241727174,0.459866666666667,0.576167185551905,0.537132496412968
-99,"observed","mcdb","1007_jacknife_4",FALSE,6,36,"1206",1.28824751141975,1.04012309093766,0.490740740740741,3,0,94.4540727902946,1.99306759098787,1.81975736568458,94.367417677643,1.73310225303293,98.786828422877,92.5476603119584,0.886481802426343,3,0.30394280762565,0.0833333333333333,0.472222222222222,0.111111111111111,0.444444444444444,0.361111111111111,0.184181362628891,0.6,2.72165526975909,0.578703703703704,1154,997,258,1122,-0.501199002227734,1.32894540465628,1.29403524920418,-1.36082763487954,0.833333333333333,0.626474401260567,1.07797082228543,1.74606644658096,1.79175946922805,1.16617076939495,1.16528506796749,0.52133487654321,0.564274691358025,0.817901234567901,0.67243799287116,0.512466666666666,0.975458910458826,0.464933333333333,0.573332348161671,0.536854643580279
-99,"observed","mcdb","1007_jacknife_5",FALSE,4,36,"351",0.644950511315987,1.05878721718557,0.567901234567901,0,0,78.6324786324786,31.6239316239316,25.3561253561254,78.3475783475783,25.0712250712251,70.9401709401709,0,0.341880341880342,1,0.175925925925926,0.0555555555555556,0.305555555555556,0.0555555555555556,0.291666666666667,0.388888888888889,0.200221589110478,0.722222222222222,1.5,0.592592592592592,351,251,210,350,-0.645156609958104,0.747724629593519,0.74089504565664,-0.75,0.75,0.378387007111836,0.685513318455718,1.36559864181643,1.38629436111989,0.772350314336119,1.00790735400805,0.336033950617284,0.408179012345679,0.739583333333333,0.928587493034415,0.680989583333333,0.99393003043776,0.576822916666667,0.674749837528501,0.609127460319003
-99,"observed","mcdb","1007_jacknife_6",FALSE,7,36,"1579",1.5128005255093,1.22669427857652,0.560185185185185,3,0,94.6890286512928,2.58560447239693,2.09643605870021,94.6191474493361,2.02655485674354,94.7589098532495,82.8092243186583,1.28930817610063,4,0.282009472785154,0.0555555555555556,0.444444444444444,0.0833333333333333,0.416666666666667,0.333333333333333,0.180866355866356,0.5,3.1177889394952,0.555555555555556,1431,1390,244,1353,-0.425371020001905,1.57229604452417,1.51493698660342,-1.49794119802708,0.856481481481481,0.74918778707098,1.22617723602368,1.88954963884051,1.94369409988968,1.3171507848843,1.1945063128187,0.567515432098766,0.62037037037037,0.841049382716049,0.640731974900622,0.492361111111111,0.966350911847905,0.425,0.555352781059357,0.524520723148728
-99,"observed","mcdb","1007_jacknife_7",FALSE,5,36,"748",0.868543898449329,1.24030241626507,0.628086419753086,0,0,80.5369127516778,27.1140939597315,22.0134228187919,80.4026845637584,21.3422818791946,57.0469798657718,0,0.581208053691275,2,0.169052945563013,0.0555555555555556,0.305555555555556,0.0555555555555556,0.277777777777778,0.361111111111111,0.185969235364397,0.631578947368421,2.1466252583998,0.592592592592593,745,739,256,733,-0.587184066533256,1.06117064528846,1.04329394548357,-1.0733126291999,0.799382716049383,0.502864802634131,0.892001102647048,1.57394421732704,1.60793514659535,0.992576065055304,1.10507034396122,0.442901234567901,0.492592592592593,0.785493827160494,0.767881913888632,0.578125,0.986015871378172,0.517708333333333,0.617103805569074,0.556850597704249
-99,"observed","mcdb","1007_jacknife_8",FALSE,6,36,"1206",0.846413716134527,1.33910018423228,0.66820987654321,2,0,68.2553191489362,17.0212765957447,19.1489361702128,68.1702127659574,18.7234042553191,92.4255319148936,75.2340425531915,0.898723404255319,3,0.168770685579196,0.0555555555555556,0.305555555555556,0.0555555555555556,0.277777777777778,0.333333333333333,0.18214082907439,0.611111111111111,2.72165526975909,0.578703703703704,1175,1020,261,1144,-0.518280720253394,1.33295690363709,1.29513938116213,-1.36082763487954,0.833333333333333,0.626474401260567,1.07392160495,1.74154631473702,1.79175946922805,1.1605263893334,1.16528506796749,0.506327160493827,0.563271604938272,0.817361111111111,0.680188135676107,0.537466666666666,0.975864594444679,0.466666666666667,0.572928228584874,0.541698419765791
-99,"observed","mcdb","1007_jacknife_9",FALSE,6,36,"1206",1.29121848294678,1.11824279461084,0.526234567901235,2,0,94.5876288659794,3.95189003436426,3.26460481099656,94.5017182130584,3.00687285223368,92.2680412371134,75,0.903780068728522,3,0.278255059182894,0.0555555555555556,0.444444444444444,0.0833333333333333,0.416666666666667,0.361111111111111,0.187780643928537,0.571428571428571,2.72165526975909,0.578703703703704,1164,1012,261,1133,-0.506227103096849,1.32816423093813,1.2940359821542,-1.36082763487954,0.833333333333333,0.626474401260567,1.07361818362365,1.74584814016173,1.79175946922805,1.15755998945678,1.16528506796749,0.503780864197531,0.56195987654321,0.817901234567901,0.673998413545355,0.5428,0.97545917976186,0.468933333333333,0.57688026305065,0.544244062851896
-99,"observed","mcdb","1009_jacknife_1",FALSE,15,135,"243332340",1.6703068932415,2.12605561135315,0.834348422496571,4,0,74.7,15.2,16.05,74.7,16.05,89.45,80.75,1.92275,5,0.164362962962963,0.0814814814814815,0.266666666666667,0.0888888888888889,0.251851851851852,0.281481481481481,0.162779492026427,0.586206896551724,3.82578735370249,0.297393689986282,4000,3998,1300,4000,0.122884634897621,2.58679044582259,2.43542761859695,-0.729554738819967,0.927297668038409,1.5731754372534,1.91882960542619,2.5529679244738,2.6577787023311,1.98781140108351,1.0846032650777,0.770139917695473,0.794150891632373,0.913799725651578,0.644025813023944,0.483062730627307,0.827276078048076,0.447712177121771,0.584673068453451,0.617707250954654
-99,"observed","mcdb","1009_jacknife_10",FALSE,14,135,"189750317",1.84503613654825,2.06644417306247,0.817448559670782,2,0,84.15,15.35,12.95,84.15,12.875,75.375,57.925,1.576,5,0.177564814814815,0.0814814814814815,0.281481481481481,0.0962962962962963,0.266666666666667,0.296296296296296,0.166820447260667,0.553846153846154,3.86866528297613,0.409986282578875,4000,3998,1369,4000,0.0464372770040132,2.54936357157204,2.34792544019211,-0.925328051866801,0.925212620027435,1.32599867642758,1.84670261119924,2.4946528679965,2.61432768612602,1.93424082604495,1.28832900969844,0.752139917695473,0.783961591220851,0.908203017832647,0.64697411419438,0.380654443254818,0.846093743612998,0.344526231263383,0.502938497790195,0.527882904880214
-99,"observed","mcdb","1009_jacknife_2",FALSE,14,135,"189750317",1.9508205673277,1.95181175645676,0.790891632373114,5,0,87.6,5.925,6.4,87.6,6.325,97.475,93.625,1.6125,5,0.199109259259259,0.0888888888888889,0.325925925925926,0.103703703703704,0.303703703703704,0.289259259259257,0.164875925925926,0.549193548387092,3.8086240007043,0.333168724279835,4000,3998,1364,4000,0.0775276452086937,2.55148186438731,2.34376920178711,-0.883050077009069,0.922030178326475,1.35729450268774,1.84999306095718,2.49382187193296,2.59655982979014,1.9311585954532,1.23926532710239,0.754554183813443,0.781673525377229,0.90842524005487,0.649566410000338,0.461841238471673,0.847240178657559,0.421277997364954,0.519524590009431,0.536932019144566
-99,"observed","mcdb","1009_jacknife_3",FALSE,16,135,"295538106",1.88824975387648,2.18349420604824,0.83840877914952,3,0,80.325,14.15,14.625,80.325,14.575,74.6,62.05,2.223,6,0.159011111111111,0.0740740740740741,0.259259259259259,0.0814814814814815,0.244444444444444,0.281481481481481,0.163474201883804,0.538461538461539,4.04731146987647,0.378491083676269,4000,3995,1270,3999,0.209777836389038,2.74811363807693,2.53079584264149,-0.798821069774762,0.930589849108368,1.36586789345099,1.96518898486714,2.61574909912553,2.71691724819458,2.05506639447986,1.35104935474359,0.778581618655693,0.803292181069959,0.918189300411523,0.627165915097058,0.36885329080893,0.822673751995144,0.336329370832125,0.481522093900007,0.489879108702385
-99,"observed","mcdb","1009_jacknife_4",FALSE,16,135,"295538106",1.70868140895121,2.20388115352126,0.843017832647462,2,0,74.125,16.625,16.15,74.125,16.1,63.05,44.85,2.18975,6,0.16225,0.0740740740740741,0.266666666666667,0.0814814814814815,0.251851851851852,0.281481481481481,0.161582988339678,0.447368421052632,4.28161869767636,0.558683127572016,4000,3993,1246,4000,0.191892326879359,2.71209352983301,2.48686231462345,-1.02895941060495,0.936186556927298,1.02473516978075,1.97690632155397,2.6146798897964,2.76181452852549,2.04937731599576,1.73707935874473,0.783843621399177,0.802847736625514,0.918189300411523,0.588609444442442,0.240468473777254,0.821143117470138,0.238666273816539,0.367152810279954,0.410135097710535
-99,"observed","mcdb","1009_jacknife_5",FALSE,14,135,"189750317",2.03971769865359,1.97283161054496,0.786611796982167,2,0,89.575,6.025,5.175,89.575,5.175,75.125,57.65,1.55975,5,0.208909259259259,0.0888888888888889,0.333333333333333,0.103703703703704,0.318518518518519,0.288888888888889,0.162010873088643,0.573770491803279,3.56411385356812,0.409547325102881,4000,3997,1308,4000,0.0869797465739909,2.52200165205013,2.35017137837943,-0.603052545449328,0.921371742112483,1.25008956863539,1.88738459858972,2.48555498505812,2.59132979281908,1.95460651109774,1.34124022418369,0.76082304526749,0.785514403292181,0.906998628257888,0.683205420903819,0.35691988210075,0.828599771264943,0.331725616291533,0.445983035464406,0.474727248885534
-99,"observed","mcdb","1009_jacknife_6",FALSE,16,135,"295538106",1.91792733741708,2.19901074844124,0.84159122085048,4,0,80.3,16.25,15.5,80.3,15.45,86.175,76.225,2.15475,6,0.149274074074074,0.0666666666666667,0.24462962962963,0.0740740740740741,0.22962962962963,0.288888888888889,0.162235185185185,0.426829268292683,4.06174304683164,0.560658436213992,4000,3991,1274,3999,0.224343579167619,2.73432591352268,2.52328800352319,-0.781438139063659,0.929492455418381,1.06813024523856,1.96622035908766,2.61611104457487,2.70796770569338,2.0494081308191,1.63983746045482,0.77881755829904,0.800757201646091,0.917533607681756,0.617956947402907,0.247416324133882,0.813622650296576,0.229614405950284,0.396314086706468,0.401600518804848
-99,"observed","mcdb","1009_jacknife_7",FALSE,14,135,"189750317",1.94383516470814,2.01699971321191,0.804938271604938,3,0,86.575,10.25,9.15,86.575,9.125,86.3,74.5,1.61525,5,0.174385185185185,0.0740740740740741,0.288888888888889,0.0814814814814815,0.274074074074074,0.288888888888889,0.164033868786245,0.515151515151515,3.69913587568225,0.513141289437586,4000,3998,1329,4000,0.125747751769108,2.51379138698587,2.33368897033338,-0.754922864477468,0.92323731138546,1.08141974165498,1.85788775547007,2.48734359654819,2.59992376257694,1.93010885831306,1.51850402092197,0.758932784636488,0.782315500685871,0.907105624142661,0.645567969242634,0.288756415739949,0.834954956673819,0.274625748502994,0.414523657761503,0.441101831167496
-99,"observed","mcdb","1009_jacknife_8",FALSE,14,135,"189750317",1.72583347742684,1.9796650198033,0.801755829903978,5,0,81.45,7.25,7.65,81.45,7.625,97.25,93.825,1.59925,5,0.20222962962963,0.0888888888888889,0.325925925925926,0.103703703703704,0.311111111111111,0.288888888888889,0.162068294851491,0.546875,3.87186736069727,0.430836762688615,4000,3999,1330,4000,0.0696891656681627,2.51158226861643,2.33220921969955,-0.93457346363735,0.920274348422497,1.2155312024598,1.8577308798857,2.49475990134518,2.58291743056316,1.9371085288191,1.36738622810336,0.758293552812071,0.786161865569273,0.908532235939643,0.630675814914414,0.348713703515028,0.84372277741162,0.311283749363219,0.465873509888327,0.472294431866434
-99,"observed","mcdb","1009_jacknife_9",FALSE,16,135,"295538106",2.11060365845487,2.0909455543543,0.808230452674897,4,0,87.15,7.15,5.9,87.15,5.9,85.85,75.125,2.221,6,0.215814814814815,0.0962962962962963,0.333333333333333,0.111111111111111,0.318518518518519,0.281481481481481,0.162422087003232,0.514705882352941,4.33923027951273,0.43281207133059,4000,3997,1267,3999,0.213507615713562,2.70576844384884,2.51399692065042,-1.07294859919771,0.930589849108368,1.3777710630582,1.97755472639813,2.61216715110523,2.70756521326431,2.05302539697377,1.32979415020611,0.779799725651578,0.803731138545953,0.916872427983539,0.574355511829427,0.316702586206896,0.826631750055661,0.293103448275862,0.477226061348464,0.492211381881242
-99,"observed","mcdb","1010_jacknife_1",FALSE,14,114,"33097743",2.28509547033787,1.97607698252298,0.777931671283472,2,0,93.55,6.85,4.2,93.55,4.15,67.075,48.9,1.937,5,0.211548245614035,0.087719298245614,0.333333333333333,0.105263157894737,0.315789473684211,0.298245614035088,0.164782423676094,0.607843137254902,3.81324058673375,0.359956909818406,4000,3989,1041,3999,0.125439715637126,2.54170379962868,2.37326774082853,-0.871697281809714,0.921360418590335,1.42752824014634,1.8625805699884,2.48760275629425,2.58264837709576,1.93811017648812,1.15512013694943,0.756071098799631,0.783156355801785,0.907202216066482,0.633651097808443,0.41985891406584,0.850973063154595,0.383946130825139,0.541088468907206,0.557983693635373
