"rank","abund","site","dat","singletons","sim","source"
2,1,"14093000014","fia_small",FALSE,-99,"observed"
3,1,"14093000014","fia_small",FALSE,-99,"observed"
4,1,"14093000014","fia_small",FALSE,-99,"observed"
5,1,"14093000014","fia_small",FALSE,-99,"observed"
1,1,"14093000017","fia_small",FALSE,-99,"observed"
2,1,"14093000017","fia_small",FALSE,-99,"observed"
1,1,"14093000035","fia_small",FALSE,-99,"observed"
1,1,"14093000040","fia_small",FALSE,-99,"observed"
2,1,"14093000040","fia_small",FALSE,-99,"observed"
1,1,"14105000010","fia_small",FALSE,-99,"observed"
1,1,"14107000006","fia_small",FALSE,-99,"observed"
2,1,"14107000006","fia_small",FALSE,-99,"observed"
1,1,"14107000011","fia_small",FALSE,-99,"observed"
2,1,"14107000011","fia_small",FALSE,-99,"observed"
1,1,"14107000018","fia_small",FALSE,-99,"observed"
2,1,"14107000018","fia_small",FALSE,-99,"observed"
1,1,"14107000073","fia_small",FALSE,-99,"observed"
2,1,"14107000073","fia_small",FALSE,-99,"observed"
1,1,"14125000010","fia_small",FALSE,-99,"observed"
2,1,"14125000010","fia_small",FALSE,-99,"observed"
1,1,"14125000012","fia_small",FALSE,-99,"observed"
1,1,"14125000032","fia_small",FALSE,-99,"observed"
2,1,"14125000032","fia_small",FALSE,-99,"observed"
3,1,"14125000032","fia_small",FALSE,-99,"observed"
4,1,"14125000032","fia_small",FALSE,-99,"observed"
1,1,"14125000051","fia_small",FALSE,-99,"observed"
2,1,"14125000051","fia_small",FALSE,-99,"observed"
1,1,"14125000093","fia_small",FALSE,-99,"observed"
2,1,"14125000093","fia_small",FALSE,-99,"observed"
1,1,"14125000103","fia_small",FALSE,-99,"observed"
2,1,"14125000103","fia_small",FALSE,-99,"observed"
3,1,"14125000103","fia_small",FALSE,-99,"observed"
4,1,"14125000103","fia_small",FALSE,-99,"observed"
1,1,"14125000133","fia_small",FALSE,-99,"observed"
2,1,"14125000133","fia_small",FALSE,-99,"observed"
1,1,"14125000154","fia_small",FALSE,-99,"observed"
2,1,"14125000154","fia_small",FALSE,-99,"observed"
1,1,"14125000157","fia_small",FALSE,-99,"observed"
2,1,"14125000157","fia_small",FALSE,-99,"observed"
3,1,"14125000157","fia_small",FALSE,-99,"observed"
4,1,"14125000157","fia_small",FALSE,-99,"observed"
1,1,"14125000159","fia_small",FALSE,-99,"observed"
1,1,"14125000161","fia_small",FALSE,-99,"observed"
2,1,"14125000161","fia_small",FALSE,-99,"observed"
1,1,"14125000179","fia_small",FALSE,-99,"observed"
2,1,"14125000179","fia_small",FALSE,-99,"observed"
1,1,"14125000189","fia_small",FALSE,-99,"observed"
2,1,"14125000189","fia_small",FALSE,-99,"observed"
3,1,"14125000189","fia_small",FALSE,-99,"observed"
1,1,"15009000019","fia_small",FALSE,-99,"observed"
2,1,"15009000019","fia_small",FALSE,-99,"observed"
3,1,"15009000019","fia_small",FALSE,-99,"observed"
1,1,"15009000031","fia_small",FALSE,-99,"observed"
2,1,"15009000031","fia_small",FALSE,-99,"observed"
3,1,"15009000031","fia_small",FALSE,-99,"observed"
4,1,"15009000031","fia_small",FALSE,-99,"observed"
5,1,"15009000031","fia_small",FALSE,-99,"observed"
6,1,"15009000031","fia_small",FALSE,-99,"observed"
1,1,"15009000066","fia_small",FALSE,-99,"observed"
2,1,"15009000066","fia_small",FALSE,-99,"observed"
1,1,"15009000086","fia_small",FALSE,-99,"observed"
2,1,"15009000086","fia_small",FALSE,-99,"observed"
1,1,"15015000012","fia_small",FALSE,-99,"observed"
1,1,"15015000051","fia_small",FALSE,-99,"observed"
2,1,"15015000051","fia_small",FALSE,-99,"observed"
3,1,"15015000051","fia_small",FALSE,-99,"observed"
4,1,"15015000051","fia_small",FALSE,-99,"observed"
5,1,"15015000051","fia_small",FALSE,-99,"observed"
1,1,"15015000085","fia_small",FALSE,-99,"observed"
2,1,"15015000085","fia_small",FALSE,-99,"observed"
3,1,"15015000085","fia_small",FALSE,-99,"observed"
1,1,"15015000086","fia_small",FALSE,-99,"observed"
2,1,"15015000086","fia_small",FALSE,-99,"observed"
3,1,"15015000086","fia_small",FALSE,-99,"observed"
1,1,"15019000015","fia_small",FALSE,-99,"observed"
2,1,"15019000015","fia_small",FALSE,-99,"observed"
1,1,"15019000044","fia_small",FALSE,-99,"observed"
2,1,"15019000044","fia_small",FALSE,-99,"observed"
1,1,"15019000062","fia_small",FALSE,-99,"observed"
2,1,"15019000062","fia_small",FALSE,-99,"observed"
1,1,"15019000065","fia_small",FALSE,-99,"observed"
2,1,"15019000065","fia_small",FALSE,-99,"observed"
3,1,"15019000065","fia_small",FALSE,-99,"observed"
1,1,"15027000006","fia_small",FALSE,-99,"observed"
2,1,"15027000006","fia_small",FALSE,-99,"observed"
1,1,"15027000017","fia_small",FALSE,-99,"observed"
2,1,"15027000017","fia_small",FALSE,-99,"observed"
1,1,"15027000039","fia_small",FALSE,-99,"observed"
2,1,"15027000039","fia_small",FALSE,-99,"observed"
3,1,"15027000039","fia_small",FALSE,-99,"observed"
4,1,"15027000039","fia_small",FALSE,-99,"observed"
5,1,"15027000039","fia_small",FALSE,-99,"observed"
1,1,"15027000040","fia_small",FALSE,-99,"observed"
2,1,"15027000040","fia_small",FALSE,-99,"observed"
3,1,"15027000040","fia_small",FALSE,-99,"observed"
4,1,"15027000040","fia_small",FALSE,-99,"observed"
1,1,"15027000057","fia_small",FALSE,-99,"observed"
2,1,"15027000057","fia_small",FALSE,-99,"observed"
1,1,"15027000058","fia_small",FALSE,-99,"observed"
2,1,"15027000058","fia_small",FALSE,-99,"observed"
1,1,"15027000104","fia_small",FALSE,-99,"observed"
1,1,"15029000004","fia_small",FALSE,-99,"observed"
2,1,"15029000004","fia_small",FALSE,-99,"observed"
1,1,"15029000053","fia_small",FALSE,-99,"observed"
2,1,"15029000053","fia_small",FALSE,-99,"observed"
3,1,"15029000053","fia_small",FALSE,-99,"observed"
1,1,"15037000003","fia_small",FALSE,-99,"observed"
2,1,"15037000003","fia_small",FALSE,-99,"observed"
3,1,"15037000003","fia_small",FALSE,-99,"observed"
4,1,"15037000003","fia_small",FALSE,-99,"observed"
1,1,"15037000011","fia_small",FALSE,-99,"observed"
2,1,"15037000011","fia_small",FALSE,-99,"observed"
3,1,"15037000011","fia_small",FALSE,-99,"observed"
4,1,"15037000011","fia_small",FALSE,-99,"observed"
1,1,"15037000015","fia_small",FALSE,-99,"observed"
1,1,"15037000027","fia_small",FALSE,-99,"observed"
2,1,"15037000027","fia_small",FALSE,-99,"observed"
3,1,"15037000027","fia_small",FALSE,-99,"observed"
4,1,"15037000027","fia_small",FALSE,-99,"observed"
5,1,"15037000027","fia_small",FALSE,-99,"observed"
1,1,"15037000032","fia_small",FALSE,-99,"observed"
1,1,"15037000069","fia_small",FALSE,-99,"observed"
2,1,"15037000069","fia_small",FALSE,-99,"observed"
1,1,"15037000088","fia_small",FALSE,-99,"observed"
2,1,"15037000088","fia_small",FALSE,-99,"observed"
3,1,"15037000088","fia_small",FALSE,-99,"observed"
1,1,"15043000062","fia_small",FALSE,-99,"observed"
2,1,"15043000062","fia_small",FALSE,-99,"observed"
3,1,"15043000062","fia_small",FALSE,-99,"observed"
4,1,"15043000062","fia_small",FALSE,-99,"observed"
5,1,"15043000062","fia_small",FALSE,-99,"observed"
1,1,"15043000078","fia_small",FALSE,-99,"observed"
2,1,"15043000078","fia_small",FALSE,-99,"observed"
3,1,"15043000078","fia_small",FALSE,-99,"observed"
1,1,"15055000012","fia_small",FALSE,-99,"observed"
2,1,"15055000012","fia_small",FALSE,-99,"observed"
3,1,"15055000012","fia_small",FALSE,-99,"observed"
4,1,"15055000012","fia_small",FALSE,-99,"observed"
5,1,"15055000012","fia_small",FALSE,-99,"observed"
1,1,"15055000023","fia_small",FALSE,-99,"observed"
2,1,"15055000023","fia_small",FALSE,-99,"observed"
3,1,"15055000023","fia_small",FALSE,-99,"observed"
4,1,"15055000023","fia_small",FALSE,-99,"observed"
1,1,"15055000053","fia_small",FALSE,-99,"observed"
2,1,"15055000053","fia_small",FALSE,-99,"observed"
3,1,"15055000053","fia_small",FALSE,-99,"observed"
4,1,"15055000053","fia_small",FALSE,-99,"observed"
5,1,"15055000053","fia_small",FALSE,-99,"observed"
6,1,"15055000053","fia_small",FALSE,-99,"observed"
1,1,"15073000078","fia_small",FALSE,-99,"observed"
2,1,"15073000078","fia_small",FALSE,-99,"observed"
3,1,"15073000078","fia_small",FALSE,-99,"observed"
4,1,"15073000078","fia_small",FALSE,-99,"observed"
1,1,"15073000089","fia_small",FALSE,-99,"observed"
1,1,"15073000115","fia_small",FALSE,-99,"observed"
2,1,"15073000115","fia_small",FALSE,-99,"observed"
1,1,"15115000003","fia_small",FALSE,-99,"observed"
2,1,"15115000003","fia_small",FALSE,-99,"observed"
1,1,"15115000005","fia_small",FALSE,-99,"observed"
2,1,"15115000005","fia_small",FALSE,-99,"observed"
3,1,"15115000005","fia_small",FALSE,-99,"observed"
4,1,"15115000005","fia_small",FALSE,-99,"observed"
1,1,"15115000029","fia_small",FALSE,-99,"observed"
2,1,"15115000029","fia_small",FALSE,-99,"observed"
1,1,"15115000043","fia_small",FALSE,-99,"observed"
2,1,"15115000043","fia_small",FALSE,-99,"observed"
3,1,"15115000043","fia_small",FALSE,-99,"observed"
1,1,"15115000044","fia_small",FALSE,-99,"observed"
2,1,"15115000044","fia_small",FALSE,-99,"observed"
3,1,"15115000044","fia_small",FALSE,-99,"observed"
1,1,"15115000046","fia_small",FALSE,-99,"observed"
2,1,"15115000046","fia_small",FALSE,-99,"observed"
3,1,"15115000046","fia_small",FALSE,-99,"observed"
1,1,"15115000048","fia_small",FALSE,-99,"observed"
2,1,"15115000048","fia_small",FALSE,-99,"observed"
3,1,"15115000048","fia_small",FALSE,-99,"observed"
1,1,"15115000077","fia_small",FALSE,-99,"observed"
1,1,"15115000080","fia_small",FALSE,-99,"observed"
2,1,"15115000080","fia_small",FALSE,-99,"observed"
3,1,"15115000080","fia_small",FALSE,-99,"observed"
4,1,"15115000080","fia_small",FALSE,-99,"observed"
1,1,"15117000014","fia_small",FALSE,-99,"observed"
2,1,"15117000014","fia_small",FALSE,-99,"observed"
3,1,"15117000014","fia_small",FALSE,-99,"observed"
4,1,"15117000014","fia_small",FALSE,-99,"observed"
5,1,"15117000014","fia_small",FALSE,-99,"observed"
1,1,"15117000044","fia_small",FALSE,-99,"observed"
2,1,"15117000044","fia_small",FALSE,-99,"observed"
3,1,"15117000044","fia_small",FALSE,-99,"observed"
1,1,"15117000076","fia_small",FALSE,-99,"observed"
2,1,"15117000076","fia_small",FALSE,-99,"observed"
3,1,"15117000076","fia_small",FALSE,-99,"observed"
4,1,"15117000076","fia_small",FALSE,-99,"observed"
1,1,"15117000116","fia_small",FALSE,-99,"observed"
2,1,"15117000116","fia_small",FALSE,-99,"observed"
3,1,"15117000116","fia_small",FALSE,-99,"observed"
1,1,"15121000007","fia_small",FALSE,-99,"observed"
2,1,"15121000007","fia_small",FALSE,-99,"observed"
3,1,"15121000007","fia_small",FALSE,-99,"observed"
4,1,"15121000007","fia_small",FALSE,-99,"observed"
1,1,"15121000022","fia_small",FALSE,-99,"observed"
2,1,"15121000022","fia_small",FALSE,-99,"observed"
3,1,"15121000022","fia_small",FALSE,-99,"observed"
1,1,"15121000062","fia_small",FALSE,-99,"observed"
2,1,"15121000062","fia_small",FALSE,-99,"observed"
3,1,"15121000062","fia_small",FALSE,-99,"observed"
1,1,"15121000103","fia_small",FALSE,-99,"observed"
2,1,"15121000103","fia_small",FALSE,-99,"observed"
3,1,"15121000103","fia_small",FALSE,-99,"observed"
1,1,"15127000002","fia_small",FALSE,-99,"observed"
2,1,"15127000002","fia_small",FALSE,-99,"observed"
1,1,"15127000029","fia_small",FALSE,-99,"observed"
2,1,"15127000029","fia_small",FALSE,-99,"observed"
3,1,"15127000029","fia_small",FALSE,-99,"observed"
1,1,"15127000064","fia_small",FALSE,-99,"observed"
2,1,"15127000064","fia_small",FALSE,-99,"observed"
3,1,"15127000064","fia_small",FALSE,-99,"observed"
1,1,"15133000005","fia_small",FALSE,-99,"observed"
2,1,"15133000005","fia_small",FALSE,-99,"observed"
3,1,"15133000005","fia_small",FALSE,-99,"observed"
4,1,"15133000005","fia_small",FALSE,-99,"observed"
1,1,"15133000016","fia_small",FALSE,-99,"observed"
2,1,"15133000016","fia_small",FALSE,-99,"observed"
3,1,"15133000016","fia_small",FALSE,-99,"observed"
4,1,"15133000016","fia_small",FALSE,-99,"observed"
1,1,"15133000035","fia_small",FALSE,-99,"observed"
2,1,"15133000035","fia_small",FALSE,-99,"observed"
3,1,"15133000035","fia_small",FALSE,-99,"observed"
1,1,"16033000001","fia_small",FALSE,-99,"observed"
1,1,"16033000024","fia_small",FALSE,-99,"observed"
2,1,"16033000024","fia_small",FALSE,-99,"observed"
3,1,"16033000024","fia_small",FALSE,-99,"observed"
1,1,"16033000040","fia_small",FALSE,-99,"observed"
2,1,"16033000040","fia_small",FALSE,-99,"observed"
3,1,"16033000040","fia_small",FALSE,-99,"observed"
1,1,"16049000032","fia_small",FALSE,-99,"observed"
1,1,"16049000077","fia_small",FALSE,-99,"observed"
2,1,"16049000077","fia_small",FALSE,-99,"observed"
3,1,"16049000077","fia_small",FALSE,-99,"observed"
1,1,"16049000086","fia_small",FALSE,-99,"observed"
2,1,"16049000086","fia_small",FALSE,-99,"observed"
3,1,"16049000086","fia_small",FALSE,-99,"observed"
4,1,"16049000086","fia_small",FALSE,-99,"observed"
1,1,"16049000089","fia_small",FALSE,-99,"observed"
2,1,"16049000089","fia_small",FALSE,-99,"observed"
1,1,"16049000097","fia_small",FALSE,-99,"observed"
2,1,"16049000097","fia_small",FALSE,-99,"observed"
1,1,"16049000100","fia_small",FALSE,-99,"observed"
1,1,"16059000012","fia_small",FALSE,-99,"observed"
2,1,"16059000012","fia_small",FALSE,-99,"observed"
3,1,"16059000012","fia_small",FALSE,-99,"observed"
4,1,"16059000012","fia_small",FALSE,-99,"observed"
1,1,"16059000031","fia_small",FALSE,-99,"observed"
1,1,"16059000039","fia_small",FALSE,-99,"observed"
1,1,"16059000052","fia_small",FALSE,-99,"observed"
2,1,"16059000052","fia_small",FALSE,-99,"observed"
1,1,"16071000036","fia_small",FALSE,-99,"observed"
1,1,"16071000038","fia_small",FALSE,-99,"observed"
2,1,"16071000038","fia_small",FALSE,-99,"observed"
3,1,"16071000038","fia_small",FALSE,-99,"observed"
1,1,"16071000044","fia_small",FALSE,-99,"observed"
2,1,"16071000044","fia_small",FALSE,-99,"observed"
3,1,"16071000044","fia_small",FALSE,-99,"observed"
4,1,"16071000044","fia_small",FALSE,-99,"observed"
1,1,"16071000053","fia_small",FALSE,-99,"observed"
2,1,"16071000053","fia_small",FALSE,-99,"observed"
3,1,"16071000053","fia_small",FALSE,-99,"observed"
4,1,"16071000053","fia_small",FALSE,-99,"observed"
1,1,"16071000104","fia_small",FALSE,-99,"observed"
1,1,"16071000147","fia_small",FALSE,-99,"observed"
2,1,"16071000147","fia_small",FALSE,-99,"observed"
3,1,"16071000147","fia_small",FALSE,-99,"observed"
4,1,"16071000147","fia_small",FALSE,-99,"observed"
1,1,"16077000002","fia_small",FALSE,-99,"observed"
1,1,"16077000027","fia_small",FALSE,-99,"observed"
2,1,"16077000027","fia_small",FALSE,-99,"observed"
3,1,"16077000027","fia_small",FALSE,-99,"observed"
4,1,"16077000027","fia_small",FALSE,-99,"observed"
5,1,"16077000027","fia_small",FALSE,-99,"observed"
1,1,"16079000011","fia_small",FALSE,-99,"observed"
2,1,"16079000011","fia_small",FALSE,-99,"observed"
3,1,"16079000011","fia_small",FALSE,-99,"observed"
4,1,"16079000011","fia_small",FALSE,-99,"observed"
5,1,"16079000011","fia_small",FALSE,-99,"observed"
1,1,"16079000016","fia_small",FALSE,-99,"observed"
2,1,"16079000016","fia_small",FALSE,-99,"observed"
1,1,"16079000043","fia_small",FALSE,-99,"observed"
2,1,"16079000043","fia_small",FALSE,-99,"observed"
3,1,"16079000043","fia_small",FALSE,-99,"observed"
4,1,"16079000043","fia_small",FALSE,-99,"observed"
5,1,"16079000043","fia_small",FALSE,-99,"observed"
6,1,"16079000043","fia_small",FALSE,-99,"observed"
1,1,"16079000118","fia_small",FALSE,-99,"observed"
2,1,"16079000118","fia_small",FALSE,-99,"observed"
3,1,"16079000118","fia_small",FALSE,-99,"observed"
4,1,"16079000118","fia_small",FALSE,-99,"observed"
1,1,"16089000034","fia_small",FALSE,-99,"observed"
2,1,"16089000034","fia_small",FALSE,-99,"observed"
3,1,"16089000034","fia_small",FALSE,-99,"observed"
4,1,"16089000034","fia_small",FALSE,-99,"observed"
1,1,"16089000037","fia_small",FALSE,-99,"observed"
2,1,"16089000037","fia_small",FALSE,-99,"observed"
1,1,"16095000008","fia_small",FALSE,-99,"observed"
2,1,"16095000008","fia_small",FALSE,-99,"observed"
1,1,"16095000030","fia_small",FALSE,-99,"observed"
1,1,"16103000016","fia_small",FALSE,-99,"observed"
1,1,"16103000045","fia_small",FALSE,-99,"observed"
2,1,"16103000045","fia_small",FALSE,-99,"observed"
3,1,"16103000045","fia_small",FALSE,-99,"observed"
4,1,"16103000045","fia_small",FALSE,-99,"observed"
5,1,"16103000045","fia_small",FALSE,-99,"observed"
1,1,"21100003176","fia_small",FALSE,-99,"observed"
1,1,"21110026574","fia_small",FALSE,-99,"observed"
2,1,"21110026574","fia_small",FALSE,-99,"observed"
1,1,"21122026027","fia_small",FALSE,-99,"observed"
1,1,"21122038896","fia_small",FALSE,-99,"observed"
1,1,"21122052042","fia_small",FALSE,-99,"observed"
1,1,"21122061799","fia_small",FALSE,-99,"observed"
1,1,"21130011292","fia_small",FALSE,-99,"observed"
2,1,"21130011292","fia_small",FALSE,-99,"observed"
1,1,"21130011849","fia_small",FALSE,-99,"observed"
1,1,"21130049302","fia_small",FALSE,-99,"observed"
2,1,"21130049302","fia_small",FALSE,-99,"observed"
1,1,"21201004839","fia_small",FALSE,-99,"observed"
1,1,"21201010733","fia_small",FALSE,-99,"observed"
1,1,"21201013033","fia_small",FALSE,-99,"observed"
1,1,"21201015441","fia_small",FALSE,-99,"observed"
1,1,"21201022955","fia_small",FALSE,-99,"observed"
1,1,"21201031836","fia_small",FALSE,-99,"observed"
1,1,"21201035400","fia_small",FALSE,-99,"observed"
1,1,"21201042132","fia_small",FALSE,-99,"observed"
1,1,"21201043157","fia_small",FALSE,-99,"observed"
1,1,"21201045043","fia_small",FALSE,-99,"observed"
1,1,"21201045710","fia_small",FALSE,-99,"observed"
1,1,"21201051408","fia_small",FALSE,-99,"observed"
1,1,"21201055500","fia_small",FALSE,-99,"observed"
1,1,"21201061054","fia_small",FALSE,-99,"observed"
1,1,"21201063220","fia_small",FALSE,-99,"observed"
1,1,"21220009432","fia_small",FALSE,-99,"observed"
1,1,"21220015633","fia_small",FALSE,-99,"observed"
1,1,"21220053663","fia_small",FALSE,-99,"observed"
1,1,"21232004483","fia_small",FALSE,-99,"observed"
1,1,"21232006565","fia_small",FALSE,-99,"observed"
1,1,"21232044017","fia_small",FALSE,-99,"observed"
2,1,"21232044017","fia_small",FALSE,-99,"observed"
1,1,"21261033354","fia_small",FALSE,-99,"observed"
1,1,"21261048402","fia_small",FALSE,-99,"observed"
1,1,"21280008973","fia_small",FALSE,-99,"observed"
1,1,"21280014307","fia_small",FALSE,-99,"observed"
2,1,"21280014307","fia_small",FALSE,-99,"observed"
1,1,"21280014811","fia_small",FALSE,-99,"observed"
1,1,"21280021796","fia_small",FALSE,-99,"observed"
1,1,"21280023240","fia_small",FALSE,-99,"observed"
1,1,"21280025550","fia_small",FALSE,-99,"observed"
2,1,"21280025550","fia_small",FALSE,-99,"observed"
1,1,"21280031762","fia_small",FALSE,-99,"observed"
1,1,"21280035776","fia_small",FALSE,-99,"observed"
1,1,"21280038028","fia_small",FALSE,-99,"observed"
2,1,"21280038028","fia_small",FALSE,-99,"observed"
1,1,"21280041267","fia_small",FALSE,-99,"observed"
1,1,"21280049375","fia_small",FALSE,-99,"observed"
1,1,"21280050355","fia_small",FALSE,-99,"observed"
1,1,"21280055896","fia_small",FALSE,-99,"observed"
1,1,"21280060664","fia_small",FALSE,-99,"observed"
1,1,"41003081533","fia_small",FALSE,-99,"observed"
1,1,"41003085211","fia_small",FALSE,-99,"observed"
1,1,"41003088694","fia_small",FALSE,-99,"observed"
1,1,"41003089514","fia_small",FALSE,-99,"observed"
2,1,"41003089514","fia_small",FALSE,-99,"observed"
1,1,"41003089973","fia_small",FALSE,-99,"observed"
2,1,"41003089973","fia_small",FALSE,-99,"observed"
1,1,"41003091578","fia_small",FALSE,-99,"observed"
1,1,"41009083415","fia_small",FALSE,-99,"observed"
1,1,"41009087000","fia_small",FALSE,-99,"observed"
2,1,"41009087000","fia_small",FALSE,-99,"observed"
1,1,"41009088719","fia_small",FALSE,-99,"observed"
2,1,"41009088719","fia_small",FALSE,-99,"observed"
3,1,"41009088719","fia_small",FALSE,-99,"observed"
1,1,"41009090659","fia_small",FALSE,-99,"observed"
1,1,"41009091796","fia_small",FALSE,-99,"observed"
2,1,"41009091796","fia_small",FALSE,-99,"observed"
1,1,"41011082551","fia_small",FALSE,-99,"observed"
2,1,"41011082551","fia_small",FALSE,-99,"observed"
3,1,"41011082551","fia_small",FALSE,-99,"observed"
1,1,"41011083589","fia_small",FALSE,-99,"observed"
1,1,"41011087466","fia_small",FALSE,-99,"observed"
2,1,"41011087466","fia_small",FALSE,-99,"observed"
